province_id,name,owner,controller,core,culture,religion,capital,trade_goods,base_tax,base_production,base_manpower,is_city,hre,center_of_trade,native_size,native_ferocity,native_hostileness,source,verification_notes
822,Caqueta,COL,COL,COL,iberian_colombian,catholic,Florencia,cocoa,1,1,1,yes,no,0,10,1,1,et:history/provinces/822 - Caqueta.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
823,Cauca,COL,COL,COL,iberian_colombian,catholic,Cali,grain,9,9,8,yes,no,1,15,1,3,et:history/provinces/823 - Cauca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
824,Mariquita,COL,COL,COL,iberian_colombian,catholic,Manizales,fur,6,6,6,yes,no,0,10,1,2,et:history/provinces/824 - Mariquita.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
825,Bogota,COL,COL,COL,iberian_colombian,catholic,Bogota,gems,13,13,12,yes,no,1,0,0,0,et:history/provinces/825 - Bogota.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
826,Choco,COL,COL,COL,iberian_colombian,catholic,Quibdó,fur,6,5,4,yes,no,0,10,1,2,et:history/provinces/826 - Choco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
827,Antioquia,COL,COL,COL,iberian_colombian,catholic,Medellin,coffee,12,11,11,yes,no,0,10,1,1,et:history/provinces/827 - Antioquia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
828,Cartagena,COL,COL,COL,iberian_colombian,catholic,Cartagena,coffee,6,6,6,yes,no,1,15,1,2,et:history/provinces/828 - Cartagena.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
829,Magdalena,COL,COL,COL,iberian_colombian,catholic,Santa Marta,coffee,11,11,9,yes,no,0,15,1,3,et:history/provinces/829 - Magdalena.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
830,Maracaibo,VNZ,VNZ,VNZ,iberian_colombian,catholic,Maracaibo,coal,8,12,7,yes,no,0,15,1,3,et:history/provinces/830 - Maracaibo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
831,Caracas,VNZ,VNZ,VNZ,iberian_colombian,catholic,Caracas,fur,9,9,12,yes,no,0,25,1,5,et:history/provinces/831 - Caracas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
832,Chiancon,COL,COL,COL,iberian_colombian,catholic,Tunja,gems,5,5,2,yes,no,0,0,0,0,et:history/provinces/832 - Chiancon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
833,Graaff-Reinet,RSA,RSA,RSA,dutch,reformed,Port Elizabeth,wine,8,8,7,yes,no,0,5,1,1,et:history/provinces/833 - Graaff-Reinet.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
834,Barinas,VNZ,VNZ,VNZ,iberian_colombian,catholic,Barinas,wool,3,3,3,yes,no,0,15,1,5,et:history/provinces/834 - Barinas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
835,Panama,PNM,PNM,PNM,iberian_colombian,catholic,Panama,naval_supplies,9,9,9,yes,no,1,20,2,5,et:history/provinces/835 - Panama.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
836,Chorotega,COS,COS,COS,mexican,catholic,San José,naval_supplies,7,7,7,yes,no,0,20,1,5,et:history/provinces/836 - Chorotega.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
837,Nicaragua,NCR,NCR,NCR,mexican,catholic,Leon,coffee,1,1,1,yes,no,0,20,2,5,et:history/provinces/837 - Nicaragua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
838,Mosquito,NCR,NCR,NCR,miskito,protestant,Puerto Cabezas,coffee,1,1,1,yes,no,0,20,1,5,et:history/provinces/838 - Mosquito.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
839,Pipil,ELS,ELS,ELS,mexican,catholic,San Salvador,cocoa,10,10,10,yes,no,0,0,0,0,et:history/provinces/839 - Pipil.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
840,Honduras,HON,HON,HON,mexican,protestant,Trujillo,fish,1,1,1,yes,no,0,15,1,2,et:history/provinces/840 - Honduras.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
841,Guatemala,GTM,GTM,GTM,mexican,catholic,Retalhuleu,cocoa,3,3,1,yes,no,0,0,0,0,et:history/provinces/841 - Guatemala.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
842,Peten,GTM,GTM,GTM,mexican,protestant,Flores,cocoa,2,2,1,yes,no,0,0,0,0,et:history/provinces/842 - Peten.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
843,Belize,BLZ,BLZ,BLZ,british_mexican,catholic,Belize City,sugar,4,4,1,yes,no,0,0,0,0,et:history/provinces/843 - Belize.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
844,Zapotec,MEX,MEX,MEX,mexican,catholic,Juchitán de Zaragoza,sugar,3,3,2,yes,no,0,0,0,0,et:history/provinces/844 - Zapotec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
845,Campeche,MEX,MEX,MEX,yucatec,catholic,Campeche,coal,5,5,2,yes,no,0,0,0,0,et:history/provinces/845 - Campeche.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
846,Yucatan,MEX,MEX,MEX,yucatec,catholic,Tizimin,fish,4,4,1,yes,no,0,0,0,0,et:history/provinces/846 - Yucatan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
847,Mixtec,MEX,MEX,MEX,mixtec,catholic,Puerto Escondido,grain,5,5,4,yes,no,0,0,0,0,et:history/provinces/847 - Mixtec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
848,Tohancapan,MEX,MEX,MEX,mexican,catholic,Poza Rica,coal,6,8,4,yes,no,0,0,0,0,et:history/provinces/848 - Tohancapan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
849,Tlapanec,MEX,MEX,MEX,mexican,catholic,Acapulco,gold,4,4,1,yes,no,1,0,0,0,et:history/provinces/849 - Tlapanec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
850,Tlaxcala,MEX,MEX,MEX,mexican,catholic,Tlaxcala,sugar,6,6,5,yes,no,0,0,0,0,et:history/provinces/850 - Tlaxcala.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
851,Zacatula,MEX,MEX,MEX,mexican,catholic,Lázaro Cárdenas,fish,3,3,1,yes,no,0,5,1,5,et:history/provinces/851 - Zacatula.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
852,Mexico,MEX,MEX,MEX,mexican,catholic,Ciudad de México,iron,16,16,15,yes,no,1,0,0,0,et:history/provinces/852 - Mexico.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
853,Huastec,MEX,MEX,MEX,aztek,catholic,Pachuca,cotton,8,8,8,yes,no,0,0,0,0,et:history/provinces/853 - Huastec.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
854,Sayultecas,MEX,MEX,MEX,mexican,catholic,Tepic,grain,4,4,3,yes,no,1,0,0,0,et:history/provinces/854 - Sayultecas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
855,Huichol,MEX,MEX,MEX,mexican,catholic,Mazatlán,gold,4,3,3,yes,no,0,5,1,5,et:history/provinces/855 - Huichol.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
856,Zacatecas,MEX,MEX,MEX,mexican,catholic,Fresnillo,gold,3,3,3,yes,no,0,0,0,0,et:history/provinces/856 - Zacatecas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
857,Guachichil,MEX,MEX,MEX,mexican,catholic,San Luis Potosi,gold,5,4,3,yes,no,0,0,0,0,et:history/provinces/857 - Guachichil.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
858,Tamaulipas,MEX,MEX,MEX,mexican,catholic,Ciudad Victoria,sugar,5,5,4,yes,no,0,5,1,5,et:history/provinces/858 - Tamaulipas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
859,Sinaloa,MEX,MEX,MEX,mexican,catholic,Culiacán,grain,4,3,3,yes,no,0,5,1,5,et:history/provinces/859 - Sinaloa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
860,Tepehuan,MEX,MEX,MEX,mexican,catholic,Ciudad Lerdo,wool,3,3,2,yes,no,0,5,1,5,et:history/provinces/860 - Tepehuan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
861,Coahuila,MEX,MEX,MEX,mexican,catholic,Monclova,wool,4,4,3,yes,no,0,5,1,5,et:history/provinces/861 - Coahuila.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
862,Yaqui,MEX,MEX,MEX,mexican,catholic,Hermosillo,livestock,5,5,4,yes,no,0,5,1,5,et:history/provinces/862 - Yaqui.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
863,Suma,MEX,MEX,MEX,mexican,catholic,Ciudad Juarez,wool,4,4,4,yes,no,0,5,1,5,et:history/provinces/863 - Suma.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
864,Concho,MEX,MEX,MEX,mexican,catholic,Chihuahua,wool,4,4,4,yes,no,0,0,0,0,et:history/provinces/864 - Concho.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
865,Cochimi,MEX,MEX,MEX,mexican,catholic,Santa Rosalía,fish,2,2,1,yes,no,0,5,1,3,et:history/provinces/865 - Cochimi.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
866,Guaycura,MEX,MEX,MEX,mexican,catholic,La Paz,fish,3,3,2,yes,no,0,5,1,2,et:history/provinces/866 - Guaycura.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
867,Mojave,USA,USA,USA,british_californian,catholic,Palm Springs,wool,3,3,3,yes,no,0,5,1,4,et:history/provinces/867 - Mojave.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
868,Chumash,USA,USA,USA,british_californian,catholic,Los Angeles,coal,18,22,18,yes,no,0,5,1,4,et:history/provinces/868 - Chumash.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
869,Salinan,USA,USA,USA,british_californian,catholic,Salinas,wool,12,12,11,yes,no,0,5,1,3,et:history/provinces/869 - Salinan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
870,Yorkuts,USA,USA,USA,british_californian,catholic,Fresno,gold,11,11,11,yes,no,0,50,3,5,et:history/provinces/870 - Yorkuts.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
871,Pomo,USA,USA,USA,british_californian,protestant,Santa Rosa,wool,12,12,10,yes,no,0,20,1,4,et:history/provinces/871 - Pomo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
872,Kalapuya,USA,USA,USA,british_californian,protestant,Eugene,fur,6,5,4,yes,no,0,15,1,5,et:history/provinces/872 - Kalapuya.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
873,Chinook,USA,USA,USA,british_californian,protestant,Portland,fur,11,11,11,yes,no,0,10,1,6,et:history/provinces/873 - Chinook.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
874,Salish,USA,USA,USA,british_californian,protestant,Seattle,fur,15,15,14,yes,no,0,10,1,6,et:history/provinces/874 - Salish.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
875,Canyon,USA,USA,USA,british_californian,protestant,Page,coal,2,2,2,yes,no,0,5,2,1,et:history/provinces/875 - Canyon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
876,Yavapai,USA,USA,USA,british_californian,catholic,Phoenix,wool,12,12,12,yes,no,0,5,2,5,et:history/provinces/876 - Yavapai.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
877,Pima,USA,USA,USA,british_californian,catholic,Yuma,salt,3,3,3,yes,no,0,5,2,1,et:history/provinces/877 - Pima.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
878,Navajo,USA,USA,USA,navajo,catholic,Aztec,coal,3,2,1,yes,no,0,20,3,5,et:history/provinces/878 - Navajo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
879,Apache,USA,USA,USA,british_californian,catholic,Safford,salt,3,3,3,yes,no,0,5,2,5,et:history/provinces/879 - Apache.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
880,Pueblo,USA,USA,USA,british_californian,catholic,Santa Fe,salt,8,8,6,yes,no,1,15,3,5,et:history/provinces/880 - Pueblo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
881,Piro,USA,USA,USA,british_californian,catholic,Las Cruces,salt,4,3,3,yes,no,0,15,3,5,et:history/provinces/881 - Piro.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
882,Mescalero,USA,USA,USA,british_californian,catholic,Carlsbad,wool,2,2,2,yes,no,0,10,2,6,et:history/provinces/882 - Mescalero.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
883,Lipan,USA,USA,USA,british_louisianan,catholic,San Antonio,grain,16,16,15,yes,no,0,15,2,5,et:history/provinces/883 - Lipan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
884,Karankawa,USA,USA,USA,british_louisianan,catholic,Victoria,sugar,7,5,6,yes,no,0,10,3,5,et:history/provinces/884 - Karankawa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
885,Comanche,USA,USA,USA,british_louisianan,protestant,Amarillo,grain,9,8,8,yes,no,0,5,3,7,et:history/provinces/885 - Comanche.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
886,Waco,USA,USA,USA,british_louisianan,protestant,Dallas,grain,17,17,17,yes,no,0,6,2,8,et:history/provinces/886 - Waco.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
887,Tonkawa,USA,USA,USA,british_louisianan,protestant,College Station,sugar,7,7,7,yes,no,0,10,2,9,et:history/provinces/887 - Tonkawa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
888,Atakapa,USA,USA,USA,british_louisianan,catholic,Houston,coal,17,20,17,yes,no,0,10,2,4,et:history/provinces/888 - Atakapa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
889,Arapaho,USA,USA,USA,american,protestant,Liberal,grain,4,3,2,yes,no,0,25,3,9,et:history/provinces/889 - Arapaho.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
890,Kiowa,USA,USA,USA,american,protestant,Wichita,grain,4,4,2,yes,no,0,25,3,9,et:history/provinces/890 - Kiowa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
891,Jicarilla,USA,USA,USA,american,protestant,Enid,grain,5,5,4,yes,no,0,10,3,9,et:history/provinces/891 - Jicarilla.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
892,Wichita,USA,USA,USA,american,protestant,Oklahoma City,grain,14,13,12,yes,no,0,20,3,8,et:history/provinces/892 - Wichita.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
893,Chitimacha,USA,USA,USA,british_louisianan,catholic,New Orleans,coal,14,16,14,yes,no,1,15,3,8,et:history/provinces/893 - Chitimacha.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
894,Caddo,USA,USA,USA,british_louisianan,protestant,Camden,cotton,4,4,4,yes,no,0,20,3,9,et:history/provinces/894 - Caddo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
895,Arkansas,USA,USA,USA,british_louisianan,protestant,Monticello,naval_supplies,5,5,4,yes,no,0,25,2,8,et:history/provinces/895 - Arkansas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
896,Ozark,USA,USA,USA,american,protestant,Ardmore,grain,4,4,3,yes,no,0,25,3,9,et:history/provinces/896 - Ozark.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
897,Quapaw,USA,USA,USA,british_louisianan,protestant,Little Rock,livestock,11,11,11,yes,no,0,25,2,8,et:history/provinces/897 - Quapaw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
898,Kansas,USA,USA,USA,american,protestant,Topeka,livestock,7,7,6,yes,no,0,30,3,9,et:history/provinces/898 - Kansas.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
899,Osage,USA,USA,USA,american,protestant,Springfield,unknown,11,11,10,yes,no,0,20,2,7,et:history/provinces/899 - Osage.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
900,Tamaroa,USA,USA,USA,american,protestant,Saint Louis,grain,13,13,12,yes,no,1,20,2,9,et:history/provinces/900 - Tamaroa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
901,Pawnee,USA,USA,USA,american,protestant,North Platte,grain,3,3,2,yes,no,0,25,2,7,et:history/provinces/901 - Pawnee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
902,Missouri,USA,USA,USA,american,protestant,Kansas City,iron,13,12,12,yes,no,0,25,2,9,et:history/provinces/902 - Missouri.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
903,Omaha,USA,USA,USA,american,protestant,Omaha,livestock,5,5,4,yes,no,0,25,2,7,et:history/provinces/903 - Omaha.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
904,Nakota,USA,USA,USA,american,protestant,Rochester,grain,5,5,2,yes,no,0,30,3,7,et:history/provinces/904 - Nakota.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
905,Iowa,USA,USA,USA,american,protestant,Mason City,tobacco,4,4,3,yes,no,0,25,2,9,et:history/provinces/905 - Iowa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
906,Lakota,USA,USA,USA,american,protestant,Fargo,unknown,3,3,2,yes,no,0,25,2,8,et:history/provinces/906 - Lakota.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
907,Dakota,USA,USA,USA,american,protestant,Sioux Falls,fur,5,5,4,yes,no,0,25,2,9,et:history/provinces/907 - Dakota.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
908,Minnesota,USA,USA,USA,american,protestant,St. Cloud,fur,6,6,4,yes,no,0,25,2,9,et:history/provinces/908 - Minnesota.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
909,Mandan,USA,USA,USA,american,protestant,Bismarck,grain,4,4,2,yes,no,0,35,2,9,et:history/provinces/909 - Mandan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
910,Chippewa,USA,USA,USA,american,protestant,Two Harbors,fur,4,4,2,yes,no,0,25,3,9,et:history/provinces/910 - Chippewa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
911,Menominee,USA,USA,USA,american,protestant,Escanaba,paper,5,4,3,yes,no,0,15,2,6,et:history/provinces/911 - Menominee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
912,Sauk,USA,USA,USA,american,protestant,Wausau,fur,5,5,4,yes,no,0,5,2,5,et:history/provinces/912 - Sauk.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
913,Fox,USA,USA,USA,american,protestant,Madison,iron,11,11,10,yes,no,0,10,2,5,et:history/provinces/913 - Fox.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
914,Winnebago,USA,USA,USA,american,protestant,Milwaukee,fur,16,15,15,yes,no,0,15,1,6,et:history/provinces/914 - Winnebago.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
915,Illinois,USA,USA,USA,american,protestant,Rockford,grain,7,7,6,yes,no,0,10,1,0,et:history/provinces/915 - Illinois.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
916,Kaskaskia,USA,USA,USA,american,protestant,Peoria,fur,12,12,11,yes,no,0,10,1,0,et:history/provinces/916 - Kaskaskia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
917,Cahokia,USA,USA,USA,american,protestant,Springfield,grain,11,11,11,yes,no,0,10,1,0,et:history/provinces/917 - Cahokia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
918,Tennessee,USA,USA,USA,british_louisianan,protestant,Memphis,grain,14,13,13,yes,no,0,15,7,2,et:history/provinces/918 - Tennessee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
919,Chickasaw,USA,USA,USA,british_louisianan,protestant,Tupelo,grain,4,4,3,yes,no,0,20,8,2,et:history/provinces/919 - Chickasaw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
920,Choctaw,USA,USA,USA,british_louisianan,protestant,Meridian,cotton,5,4,3,yes,no,0,10,1,3,et:history/provinces/920 - Choctaw.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
921,Bayougoula,USA,USA,USA,british_louisianan,protestant,Baton Rouge,cotton,12,11,11,yes,no,0,15,2,8,et:history/provinces/921 - Bayougoula.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
922,Mobile,USA,USA,USA,british_louisianan,protestant,Mobile,cotton,11,11,10,yes,no,0,10,2,7,et:history/provinces/922 - Mobile.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
923,Pensacola,USA,USA,USA,british_louisianan,protestant,Pensacola,cotton,6,6,5,yes,no,0,5,1,6,et:history/provinces/923 - Pensacola.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
924,Alabama,USA,USA,USA,british_louisianan,protestant,Montgomery,iron,12,12,12,yes,no,0,20,7,3,et:history/provinces/924 - Alabama.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
925,Tuskegee,USA,USA,USA,british_louisianan,protestant,Dothan,cotton,5,5,4,yes,no,0,10,6,2,et:history/provinces/925 - Tuskegee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
926,Seminole,USA,USA,USA,british_louisianan,protestant,West Palm Beach,fish,6,6,6,yes,no,0,10,2,8,et:history/provinces/926 - Seminole.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
927,Timucua,USA,USA,USA,british_louisianan,protestant,Jacksonville,sugar,12,11,11,yes,no,0,10,2,9,et:history/provinces/927 - Timucua.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
928,Apalachee,USA,USA,USA,british_louisianan,protestant,Tallahassee,cotton,13,12,13,yes,no,0,5,1,6,et:history/provinces/928 - Apalachee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
929,Muskogee,USA,USA,USA,british_louisianan,protestant,Savannah,cotton,9,9,8,yes,no,0,5,1,6,et:history/provinces/929 - Muskogee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
